,oat,humidity,windspeed,cloudcover,solar,sr
2021-04-09 23:00:00,,,,,,
2021-04-09 23:15:00,,,,,,
2021-04-09 23:30:00,,,,,,
2021-04-09 23:45:00,,,,,,
2021-04-10 00:00:00,,,,,,
2021-04-10 00:15:00,,,,,,
2021-04-10 00:30:00,,,,,,
2021-04-10 00:45:00,,,,,,
2021-04-10 01:00:00,,,,,,
2021-04-10 01:15:00,39.51,86.0,4.65,0.54,0.0,0.0
2021-04-10 01:30:00,39.39,86.0,4.69,0.5,0.0,0.0
2021-04-10 01:45:00,39.64,88.0,3.88,0.47,0.0,0.0
2021-04-10 02:00:00,39.37,89.0,3.95,0.48,0.0,0.0
2021-04-10 02:15:00,39.3,89.0,4.04,0.48,0.0,0.0
2021-04-10 02:30:00,39.02,89.0,3.98,0.47,0.0,0.0
2021-04-10 02:45:00,38.96,90.0,4.06,0.47,0.0,0.0
2021-04-10 03:00:00,38.91,89.0,4.08,0.44,0.0,0.0
2021-04-10 03:15:00,38.73,89.0,4.08,0.42,0.0,0.0
2021-04-10 03:30:00,38.48,90.0,4.18,0.38,0.0,0.0
2021-04-10 03:45:00,38.04,90.0,4.08,0.31,0.0,0.0
2021-04-10 04:00:00,37.93,90.0,4.12,0.3,0.0,0.0
2021-04-10 04:15:00,37.83,90.0,4.16,0.31,0.0,0.0
2021-04-10 04:30:00,37.78,88.0,4.79,0.32,0.0,0.0
2021-04-10 04:45:00,37.71,88.0,4.8,0.33,0.0,0.0
2021-04-10 05:00:00,37.67,88.0,4.83,0.33,0.0,0.0
2021-04-10 05:15:00,37.67,89.0,4.89,0.32,0.0,0.0
2021-04-10 05:30:00,37.5,91.0,4.7,0.33,0.0,0.0
2021-04-10 05:45:00,37.54,91.0,4.72,0.34,0.0,0.0
2021-04-10 06:00:00,37.83,90.0,4.65,0.28,0.0,0.0
2021-04-10 06:15:00,37.46,91.0,4.45,0.28,0.0,0.0
2021-04-10 06:30:00,37.56,90.0,4.77,0.29,0.0,0.0
2021-04-10 06:45:00,37.7,90.0,4.67,0.28,0.0,0.0
2021-04-10 07:00:00,38.07,89.0,4.85,0.27,21.957559388122462,21.957559388122462
2021-04-10 07:15:00,38.62,88.0,4.81,0.26,55.68737154032523,55.68737154032523
2021-04-10 07:30:00,39.41,87.0,4.03,0.27,87.55149199804052,87.55149199804052
2021-04-10 07:45:00,40.2,86.0,4.12,0.27,121.5406211818179,121.5406211818179
2021-04-10 08:00:00,41.11,84.0,4.31,0.27,157.24612615669093,157.24612615669093
2021-04-10 08:15:00,42.19,82.0,4.61,0.28,194.4223929326967,194.4223929326967
2021-04-10 08:30:00,43.32,83.0,5.7,0.47,231.41889320681685,231.41889320681685
2021-04-10 08:45:00,44.42,80.0,6.09,0.53,264.1394466307611,264.1394466307611
2021-04-10 09:00:00,45.55,76.0,6.39,0.34,313.21132391697705,313.21132391697705
2021-04-10 09:15:00,46.46,74.0,6.81,0.33,348.19107189427064,348.19107189427064
2021-04-10 09:30:00,47.54,72.0,6.67,0.34,376.5794488145717,376.5794488145717
2021-04-10 09:45:00,48.3,71.0,7.08,0.35,405.1208365616052,405.1208365616052
2021-04-10 10:00:00,48.94,71.0,7.6,0.4,429.1304091937086,429.1304091937086
2021-04-10 10:15:00,49.57,69.0,7.95,0.45,450.18591467441206,450.18591467441206
2021-04-10 10:30:00,50.6,66.0,7.91,0.5,464.5328129772656,464.5328129772656
2021-04-10 10:45:00,51.09,66.0,8.2,0.54,472.7470656831653,472.7470656831653
2021-04-10 11:00:00,51.09,67.0,8.5,0.55,479.86230881600864,479.86230881600864
2021-04-10 11:15:00,51.49,66.0,8.73,0.52,489.9413408611608,489.9413408611608
2021-04-10 11:30:00,51.83,65.0,8.97,0.49,495.26873141743124,495.26873141743124
2021-04-10 11:45:00,51.99,65.0,10.07,0.43,498.80304519301654,498.80304519301654
2021-04-10 12:00:00,52.73,64.0,10.12,0.4,494.6163791461904,494.6163791461904
2021-04-10 12:15:00,52.94,64.0,10.36,0.37,488.27335141480444,488.27335141480444
2021-04-10 12:30:00,53.11,64.0,10.61,0.34,480.9099836254766,480.9099836254766
2021-04-10 12:45:00,53.18,64.0,10.8,0.31,473.60307221713276,473.60307221713276
2021-04-10 13:00:00,53.22,64.0,11.01,0.31,466.90385454052273,466.90385454052273
2021-04-10 13:15:00,53.29,64.0,11.77,0.26,461.21824683662305,461.21824683662305
2021-04-10 13:30:00,53.32,64.0,11.93,0.27,457.4445930105348,457.4445930105348
2021-04-10 13:45:00,53.41,64.0,11.78,0.28,456.1762212078454,456.1762212078454
2021-04-10 14:00:00,52.5,66.0,12.1,0.3,456.45321027406214,456.45321027406214
2021-04-10 14:15:00,52.51,65.0,12.22,0.28,457.8920502719494,457.8920502719494
2021-04-10 14:30:00,52.54,65.0,12.21,0.26,460.1167843119315,460.1167843119315
2021-04-10 14:45:00,52.49,64.0,12.25,0.24,462.2403147966203,462.2403147966203
2021-04-10 15:00:00,52.58,64.0,12.12,0.29,464.5037108664691,464.5037108664691
2021-04-10 15:15:00,52.3,64.0,12.12,0.28,464.5932492255946,464.5932492255946
2021-04-10 15:30:00,51.92,64.0,12.13,0.28,462.9486298875326,462.9486298875326
2021-04-10 15:45:00,51.64,64.0,12.07,0.27,457.9853765791879,457.9853765791879
2021-04-10 16:00:00,51.41,64.0,11.92,0.28,450.4167906464999,450.4167906464999
2021-04-10 16:15:00,51.17,64.0,11.76,0.27,438.2876601644731,438.2876601644731
2021-04-10 16:30:00,50.9,64.0,11.56,0.26,422.0916885492875,422.0916885492875
2021-04-10 16:45:00,50.56,64.0,11.23,0.25,401.10620522167767,401.10620522167767
2021-04-10 17:00:00,50.26,64.0,11.04,0.24,377.37810390718306,377.37810390718306
2021-04-10 17:15:00,50.18,64.0,10.89,0.24,351.25691075629226,351.25691075629226
2021-04-10 17:30:00,50.12,63.0,9.41,0.23,313.1501701548758,313.1501701548758
2021-04-10 17:45:00,49.79,64.0,9.22,0.23,279.2471393178566,279.2471393178566
2021-04-10 18:00:00,49.47,65.0,8.91,0.22,241.42570855900868,241.42570855900868
2021-04-10 18:15:00,49.13,65.0,8.57,0.21,202.93185445132855,202.93185445132855
2021-04-10 18:30:00,48.83,66.0,8.02,0.2,161.04675605746917,161.04675605746917
2021-04-10 18:45:00,47.87,69.0,8.82,0.19,122.2700419465906,122.2700419465906
2021-04-10 19:00:00,47.36,70.0,8.15,0.19,80.0921146636934,80.0921146636934
2021-04-10 19:15:00,46.67,72.0,7.42,0.18,37.97750385069659,37.97750385069659
2021-04-10 19:30:00,45.58,76.0,6.72,0.18,0.0,0.0
2021-04-10 19:45:00,44.9,78.0,6.07,0.18,0.0,0.0
2021-04-10 20:00:00,44.35,79.0,5.6,0.17,0.0,0.0
2021-04-10 20:15:00,43.89,81.0,5.28,0.17,0.0,0.0
2021-04-10 20:30:00,43.15,83.0,4.84,0.16,0.0,0.0
2021-04-10 20:45:00,42.8,84.0,4.67,0.16,0.0,0.0
2021-04-10 21:00:00,42.49,85.0,4.45,0.14,0.0,0.0
2021-04-10 21:15:00,42.08,86.0,4.27,0.15,0.0,0.0
2021-04-10 21:30:00,41.69,88.0,4.05,0.16,0.0,0.0
2021-04-10 21:45:00,41.46,88.0,3.99,0.17,0.0,0.0
2021-04-10 22:00:00,41.2,89.0,3.91,0.17,0.0,0.0
2021-04-10 22:15:00,40.91,89.0,3.83,0.17,0.0,0.0
2021-04-10 22:30:00,40.44,89.0,3.73,0.17,0.0,0.0
2021-04-10 22:45:00,40.18,89.0,3.64,0.17,0.0,0.0
2021-04-10 23:00:00,39.96,89.0,3.8,0.18,0.0,0.0
2021-04-10 23:15:00,39.77,90.0,3.83,0.19,0.0,0.0
2021-04-10 23:30:00,39.46,90.0,3.95,0.2,0.0,0.0
2021-04-10 23:45:00,39.31,90.0,3.95,0.21,0.0,0.0
2021-04-11 00:00:00,39.23,91.0,3.89,0.21,0.0,0.0
2021-04-11 00:15:00,39.11,91.0,3.79,0.21,0.0,0.0
2021-04-11 00:30:00,39.04,91.0,3.67,0.21,0.0,0.0
2021-04-11 00:45:00,38.75,92.0,2.73,0.21,0.0,0.0
2021-04-11 01:00:00,38.39,93.0,3.13,0.21,0.0,0.0
2021-04-11 01:15:00,38.37,93.0,3.29,0.21,0.0,0.0
2021-04-11 01:30:00,38.4,92.0,3.79,0.21,0.0,0.0
2021-04-11 01:45:00,38.37,93.0,3.92,0.22,0.0,0.0
2021-04-11 02:00:00,38.31,93.0,3.98,0.22,0.0,0.0
2021-04-11 02:15:00,38.25,93.0,4.04,0.22,0.0,0.0
2021-04-11 02:30:00,38.14,94.0,3.78,0.22,0.0,0.0
2021-04-11 02:45:00,38.09,94.0,3.67,0.21,0.0,0.0
2021-04-11 03:00:00,38.2,92.0,3.41,0.17,0.0,0.0
2021-04-11 03:15:00,37.89,93.0,3.36,0.15,0.0,0.0
2021-04-11 03:30:00,37.77,93.0,3.32,0.15,0.0,0.0
2021-04-11 03:45:00,37.46,93.0,3.6,0.15,0.0,0.0
2021-04-11 04:00:00,37.33,93.0,3.56,0.15,0.0,0.0
2021-04-11 04:15:00,37.16,93.0,3.65,0.15,0.0,0.0
2021-04-11 04:30:00,36.75,94.0,2.93,0.15,0.0,0.0
2021-04-11 04:45:00,36.57,94.0,2.99,0.15,0.0,0.0
2021-04-11 05:00:00,36.44,94.0,2.95,0.15,0.0,0.0
2021-04-11 05:15:00,36.36,94.0,2.82,0.16,0.0,0.0
2021-04-11 05:30:00,36.28,95.0,2.59,0.16,0.0,0.0
2021-04-11 05:45:00,36.36,94.0,2.96,0.17,0.0,0.0
2021-04-11 06:00:00,36.18,94.0,3.19,0.17,0.0,0.0
2021-04-11 06:15:00,36.02,95.0,3.17,0.17,0.0,0.0
2021-04-11 06:30:00,36.05,94.0,3.18,0.17,0.0,0.0
2021-04-11 06:45:00,36.04,96.0,2.79,0.17,0.0,0.0
2021-04-11 07:00:00,36.4,95.0,2.68,0.16,19.805229175765795,19.805229175765795
2021-04-11 07:15:00,36.99,94.0,2.67,0.15,47.703673717164584,47.703673717164584
2021-04-11 07:30:00,37.67,90.0,3.24,0.14,80.2169080573535,80.2169080573535
2021-04-11 07:45:00,38.66,87.0,3.08,0.12,109.27307761188551,109.27307761188551
2021-04-11 08:00:00,39.66,85.0,3.13,0.1,137.52717620447396,137.52717620447396
2021-04-11 08:15:00,40.84,81.0,3.21,0.08,168.0931879725021,168.0931879725021
2021-04-11 08:30:00,42.29,78.0,3.07,0.05,192.47739162846952,192.47739162846952
2021-04-11 08:45:00,43.52,75.0,3.25,0.03,220.031377634002,220.031377634002
2021-04-11 09:00:00,44.75,71.0,3.56,0.0,246.44496311788734,246.44496311788734
2021-04-11 09:15:00,45.86,69.0,3.95,0.01,281.5965008156257,281.5965008156257
2021-04-11 09:30:00,47.31,68.0,4.2,0.02,312.75983432775644,312.75983432775644
2021-04-11 09:45:00,48.49,66.0,4.58,0.03,346.6351123681659,346.6351123681659
2021-04-11 10:00:00,49.54,64.0,4.95,0.04,379.09746128197844,379.09746128197844
2021-04-11 10:15:00,50.56,63.0,5.29,0.05,407.1177686335119,407.1177686335119
2021-04-11 10:30:00,51.58,61.0,5.22,0.07,434.0456026419632,434.0456026419632
2021-04-11 10:45:00,52.41,60.0,5.57,0.08,457.26323137073524,457.26323137073524
2021-04-11 11:00:00,52.94,59.0,5.93,0.08,475.2107158919229,475.2107158919229
2021-04-11 11:15:00,53.5,57.99999999999999,6.27,0.09,492.50158090303984,492.50158090303984
2021-04-11 11:30:00,54.07,57.99999999999999,6.04,0.11,502.54465987840894,502.54465987840894
2021-04-11 11:45:00,54.42,57.99999999999999,6.39,0.1,508.8945412606979,508.8945412606979
2021-04-11 12:00:00,54.85,57.99999999999999,6.68,0.1,514.4358680510189,514.4358680510189
2021-04-11 12:15:00,55.26,57.99999999999999,6.94,0.09,516.3204388351762,516.3204388351762
2021-04-11 12:30:00,55.74,56.99999999999999,7.86,0.07,482.9839791484126,482.9839791484126
2021-04-11 12:45:00,56.1,56.99999999999999,8.04,0.07,479.81503432143984,479.81503432143984
2021-04-11 13:00:00,55.83,59.0,7.84,0.06,513.6283038479565,513.6283038479565
2021-04-11 13:15:00,56.23,59.0,8.03,0.06,512.1684719749636,512.1684719749636
2021-04-11 13:30:00,56.82,59.0,8.13,0.04,506.8691774881977,506.8691774881977
2021-04-11 13:45:00,57.18,59.0,8.26,0.03,502.3698356638838,502.3698356638838
2021-04-11 14:00:00,57.42,59.0,8.25,0.03,498.0306477426786,498.0306477426786
2021-04-11 14:15:00,57.76,57.99999999999999,8.34,0.03,494.43326281729634,494.43326281729634
2021-04-11 14:30:00,58.08,57.99999999999999,8.55,0.03,489.1771053996089,489.1771053996089
2021-04-11 14:45:00,58.38,56.99999999999999,8.55,0.02,454.80429437935254,454.80429437935254
2021-04-11 15:00:00,58.59,57.99999999999999,8.53,0.01,468.7457439889032,468.7457439889032
2021-04-11 15:15:00,58.91,57.99999999999999,8.45,0.01,457.4004509210944,457.4004509210944
2021-04-11 15:30:00,59.12,56.99999999999999,8.37,0.01,430.23232923143956,430.23232923143956
2021-04-11 15:45:00,59.22,56.99999999999999,8.0,0.01,417.0369073090375,417.0369073090375
2021-04-11 16:00:00,59.28,56.99999999999999,7.8,0.01,402.256573299137,402.256573299137
2021-04-11 16:15:00,59.18,56.99999999999999,7.5,0.0,387.96758598881445,387.96758598881445
2021-04-11 16:30:00,58.9,56.99999999999999,6.43,0.01,362.3600478684016,362.3600478684016
2021-04-11 16:45:00,58.66,57.99999999999999,6.18,0.01,336.75826326427944,336.75826326427944
2021-04-11 17:00:00,57.86,59.0,5.82,0.01,308.7154214436307,308.7154214436307
2021-04-11 17:15:00,57.43,59.0,5.5,0.01,281.2371661317683,281.2371661317683
2021-04-11 17:30:00,56.73,61.0,6.03,0.01,255.1946122461302,255.1946122461302
2021-04-11 17:45:00,56.17,62.0,5.63,0.01,222.98149904466356,222.98149904466356
2021-04-11 18:00:00,55.6,63.0,5.23,0.0,187.93755417384904,187.93755417384904
2021-04-11 18:15:00,54.99,65.0,4.77,0.0,153.2395667039794,153.2395667039794
2021-04-11 18:30:00,55.0,66.0,4.54,0.0,121.00184573130011,121.00184573130011
2021-04-11 18:45:00,54.25,68.0,4.16,0.0,87.36052455865035,87.36052455865035
2021-04-11 19:00:00,53.4,71.0,3.95,0.0,54.49541387824232,54.49541387824232
2021-04-11 19:15:00,52.07,75.0,3.72,0.0,22.656940414725167,22.656940414725167
2021-04-11 19:30:00,50.35,77.0,3.32,0.0,0.0,0.0
2021-04-11 19:45:00,49.37,79.0,3.16,0.0,0.0,0.0
2021-04-11 20:00:00,48.78,80.0,3.14,0.0,0.0,0.0
2021-04-11 20:15:00,48.37,81.0,3.17,0.0,0.0,0.0
2021-04-11 20:30:00,47.87,81.0,2.51,0.01,0.0,0.0
2021-04-11 20:45:00,47.65,81.0,2.64,0.01,0.0,0.0
2021-04-11 21:00:00,47.28,82.0,2.4,0.01,0.0,0.0
2021-04-11 21:15:00,47.21,81.0,2.66,0.01,0.0,0.0
2021-04-11 21:30:00,47.59,80.0,3.42,0.02,0.0,0.0
2021-04-11 21:45:00,47.54,79.0,3.68,0.02,0.0,0.0
2021-04-11 22:00:00,47.45,78.0,3.86,0.03,0.0,0.0
2021-04-11 22:15:00,46.91,79.0,4.11,0.03,0.0,0.0
2021-04-11 22:30:00,46.36,79.0,3.91,0.02,0.0,0.0
2021-04-11 22:45:00,46.18,78.0,4.02,0.03,0.0,0.0
2021-04-11 23:00:00,45.98,77.0,4.14,0.04,0.0,0.0
2021-04-11 23:15:00,45.89,76.0,4.11,0.05,0.0,0.0
2021-04-11 23:30:00,45.98,75.0,4.22,0.04,0.0,0.0
2021-04-11 23:45:00,45.93,74.0,4.18,0.05,0.0,0.0
2021-04-12 00:00:00,45.95,73.0,4.2,0.06,0.0,0.0
2021-04-12 00:15:00,45.99,72.0,4.24,0.07,0.0,0.0
2021-04-12 00:30:00,45.7,73.0,4.13,0.07,0.0,0.0
2021-04-12 00:45:00,46.33,71.0,4.38,0.07,0.0,0.0
2021-04-12 01:00:00,46.37,70.0,4.5,0.07,0.0,0.0
2021-04-12 01:15:00,46.4,69.0,4.57,0.08,0.0,0.0
2021-04-12 01:30:00,45.9,70.0,4.58,0.09,0.0,0.0
2021-04-12 01:45:00,45.95,69.0,4.61,0.09,0.0,0.0
2021-04-12 02:00:00,46.24,67.0,4.54,0.07,0.0,0.0
2021-04-12 02:15:00,46.25,66.0,4.5,0.06,0.0,0.0
2021-04-12 02:30:00,46.29,65.0,4.46,0.05,0.0,0.0
2021-04-12 02:45:00,46.28,64.0,4.43,0.04,0.0,0.0
2021-04-12 03:00:00,46.1,63.0,4.39,0.04,0.0,0.0
2021-04-12 03:15:00,46.05,62.0,4.47,0.05,0.0,0.0
2021-04-12 03:30:00,44.35,67.0,4.06,0.05,0.0,0.0
2021-04-12 03:45:00,44.44,65.0,4.12,0.05,0.0,0.0
2021-04-12 04:00:00,44.44,64.0,4.49,0.05,0.0,0.0
2021-04-12 04:15:00,44.52,63.0,4.44,0.05,0.0,0.0
2021-04-12 04:30:00,45.14,60.0,4.63,0.05,0.0,0.0
2021-04-12 04:45:00,45.24,59.0,4.55,0.05,0.0,0.0
2021-04-12 05:00:00,45.85,56.99999999999999,4.55,0.05,0.0,0.0
2021-04-12 05:15:00,45.92,56.00000000000001,4.65,0.06,0.0,0.0
2021-04-12 05:30:00,45.77,55.00000000000001,4.81,0.06,0.0,0.0
2021-04-12 05:45:00,45.59,56.99999999999999,4.37,0.07,0.0,0.0
2021-04-12 06:00:00,45.55,56.99999999999999,4.36,0.08,0.0,0.0
2021-04-12 06:15:00,45.41,56.00000000000001,4.5,0.09,0.0,0.0
2021-04-12 06:30:00,45.44,55.00000000000001,4.46,0.1,0.0,0.0
2021-04-12 06:45:00,45.52,55.00000000000001,4.45,0.1,3.618270801854613,3.618270801854613
2021-04-12 07:00:00,45.89,54.0,4.44,0.08,41.13649745898445,41.13649745898445
2021-04-12 07:15:00,46.25,54.0,4.26,0.09,79.1868955327852,79.1868955327852
2021-04-12 07:30:00,46.51,54.0,3.9,0.09,115.30026859092504,115.30026859092504
2021-04-12 07:45:00,47.24,54.0,3.69,0.09,150.78021460298888,150.78021460298888
2021-04-12 08:00:00,48.27,52.0,3.54,0.09,187.86498048432063,187.86498048432063
2021-04-12 08:15:00,49.83,49.0,3.45,0.09,226.08659786055046,226.08659786055046
2021-04-12 08:30:00,51.61,48.0,3.29,0.09,259.6596363281463,259.6596363281463
2021-04-12 08:45:00,52.98,47.0,3.24,0.09,292.28218694691236,292.28218694691236
2021-04-12 09:00:00,54.27,47.0,3.13,0.09,320.45685808592555,320.45685808592555
2021-04-12 09:15:00,55.74,48.0,2.94,0.07,338.6406745306189,338.6406745306189
2021-04-12 09:30:00,57.05,49.0,2.83,0.07,361.1601740203547,361.1601740203547
2021-04-12 09:45:00,57.39,54.0,2.68,0.07,371.7800593965368,371.7800593965368
2021-04-12 10:00:00,58.39,55.00000000000001,2.81,0.07,391.4994618120607,391.4994618120607
2021-04-12 10:15:00,59.24,54.0,3.23,0.07,416.8368224130596,416.8368224130596
2021-04-12 10:30:00,60.38,53.0,3.28,0.06,433.3564620819827,433.3564620819827
2021-04-12 10:45:00,61.02,54.0,3.6,0.06,448.8670445642358,448.8670445642358
2021-04-12 11:00:00,61.54,55.00000000000001,3.79,0.05,457.79779156154683,457.79779156154683
2021-04-12 11:15:00,61.98,55.00000000000001,4.13,0.04,468.41702630766406,468.41702630766406
2021-04-12 11:30:00,62.3,55.00000000000001,4.51,0.02,473.9438473636413,473.9438473636413
2021-04-12 11:45:00,62.84,53.0,4.79,0.02,487.4787205567037,487.4787205567037
2021-04-12 12:00:00,63.0,53.0,5.16,0.02,495.23571170565606,495.23571170565606
2021-04-12 12:15:00,62.94,54.0,5.58,0.02,499.5290718564654,499.5290718564654
2021-04-12 12:30:00,63.52,52.0,6.41,0.01,507.88071556793443,507.88071556793443
2021-04-12 12:45:00,63.63,53.0,6.56,0.02,509.31167066656326,509.31167066656326
2021-04-12 13:00:00,63.25,53.0,6.74,0.02,509.039811851561,509.039811851561
2021-04-12 13:15:00,63.05,54.0,7.05,0.02,507.33080077747974,507.33080077747974
2021-04-12 13:30:00,62.56,55.00000000000001,6.45,0.02,499.3429228013217,499.3429228013217
2021-04-12 13:45:00,62.21,55.00000000000001,6.63,0.02,496.9929405693528,496.9929405693528
2021-04-12 14:00:00,61.94,55.00000000000001,6.59,0.02,492.3826480520387,492.3826480520387
2021-04-12 14:15:00,61.78,55.00000000000001,6.55,0.02,486.79197165333574,486.79197165333574
2021-04-12 14:30:00,61.87,55.00000000000001,7.23,0.01,482.5195834614461,482.5195834614461
2021-04-12 14:45:00,61.57,56.00000000000001,7.21,0.01,473.0810533128704,473.0810533128704
2021-04-12 15:00:00,61.34,56.00000000000001,7.25,0.01,464.0031032833038,464.0031032833038
2021-04-12 15:15:00,60.97,56.00000000000001,7.28,0.01,453.17885511418183,453.17885511418183
2021-04-12 15:30:00,60.77,56.00000000000001,7.02,0.01,438.5030570224503,438.5030570224503
2021-04-12 15:45:00,60.46,56.99999999999999,7.04,0.02,424.79385421340794,424.79385421340794
2021-04-12 16:00:00,60.09,56.99999999999999,6.96,0.02,407.6386072582461,407.6386072582461
2021-04-12 16:15:00,59.48,57.99999999999999,6.69,0.01,382.88123183350854,382.88123183350854
2021-04-12 16:30:00,58.95,59.0,6.73,0.01,361.17574622313896,361.17574622313896
2021-04-12 16:45:00,58.51,60.0,6.48,0.01,335.4661310387633,335.4661310387633
2021-04-12 17:00:00,57.96,60.0,6.23,0.01,309.9228248104398,309.9228248104398
2021-04-12 17:15:00,57.36,61.0,5.93,0.01,280.7824201358004,280.7824201358004
2021-04-12 17:30:00,56.67,62.0,5.84,0.01,251.91336214420556,251.91336214420556
2021-04-12 17:45:00,55.96,63.0,5.57,0.01,220.6998382495639,220.6998382495639
2021-04-12 18:00:00,55.3,65.0,5.24,0.01,186.90758943240814,186.90758943240814
2021-04-12 18:15:00,54.66,66.0,4.69,0.02,154.84231647874384,154.84231647874384
2021-04-12 18:30:00,53.81,68.0,4.4,0.03,122.47501044479048,122.47501044479048
2021-04-12 18:45:00,52.94,70.0,4.19,0.04,90.200207755277,90.200207755277
2021-04-12 19:00:00,51.94,72.0,3.79,0.04,56.57757223419402,56.57757223419402
2021-04-12 19:15:00,50.85,74.0,3.55,0.04,24.491890580626638,24.491890580626638
2021-04-12 19:30:00,49.72,77.0,3.38,0.05,0.0,0.0
2021-04-12 19:45:00,48.75,81.0,3.16,0.05,0.0,0.0
2021-04-12 20:00:00,47.79,81.0,3.03,0.05,0.0,0.0
2021-04-12 20:15:00,47.19,81.0,2.99,0.05,0.0,0.0
2021-04-12 20:30:00,46.64,81.0,2.43,0.05,0.0,0.0
2021-04-12 20:45:00,46.22,81.0,2.49,0.05,0.0,0.0
2021-04-12 21:00:00,45.82,81.0,2.5,0.06,0.0,0.0
2021-04-12 21:15:00,45.47,81.0,2.54,0.06,0.0,0.0
2021-04-12 21:30:00,44.97,81.0,2.93,0.09,0.0,0.0
2021-04-12 21:45:00,44.72,81.0,2.96,0.1,0.0,0.0
2021-04-12 22:00:00,44.42,81.0,2.95,0.11,0.0,0.0
2021-04-12 22:15:00,44.07,81.0,2.92,0.11,0.0,0.0
2021-04-12 22:30:00,43.57,82.0,2.58,0.12,0.0,0.0
2021-04-12 22:45:00,43.25,82.0,2.59,0.12,0.0,0.0
2021-04-12 23:00:00,43.06,82.0,2.55,0.12,0.0,0.0
2021-04-12 23:15:00,42.9,83.0,2.48,0.13,0.0,0.0
2021-04-12 23:30:00,42.81,83.0,3.01,0.13,0.0,0.0
2021-04-12 23:45:00,42.75,84.0,2.97,0.14,0.0,0.0
2021-04-13 00:00:00,42.66,85.0,2.89,0.14,0.0,0.0
2021-04-13 00:15:00,42.43,85.0,2.81,0.15,0.0,0.0
2021-04-13 00:30:00,42.17,87.0,2.41,0.15,0.0,0.0
2021-04-13 00:45:00,42.08,88.0,2.32,0.16,0.0,0.0
2021-04-13 01:00:00,41.99,88.0,2.32,0.16,0.0,0.0
2021-04-13 01:15:00,41.95,89.0,2.53,0.16,0.0,0.0
2021-04-13 01:30:00,41.86,89.0,2.84,0.16,0.0,0.0
2021-04-13 01:45:00,41.84,89.0,2.93,0.17,0.0,0.0
2021-04-13 02:00:00,41.68,89.0,3.05,0.17,0.0,0.0
2021-04-13 02:15:00,41.51,89.0,3.18,0.17,0.0,0.0
2021-04-13 02:30:00,41.25,89.0,3.23,0.18,0.0,0.0
2021-04-13 02:45:00,41.09,89.0,3.33,0.18,0.0,0.0
2021-04-13 03:00:00,40.94,89.0,3.29,0.19,0.0,0.0
2021-04-13 03:15:00,40.71,89.0,2.83,0.18,0.0,0.0
2021-04-13 03:30:00,40.1,91.0,2.54,0.18,0.0,0.0
2021-04-13 03:45:00,39.86,91.0,2.42,0.19,0.0,0.0
2021-04-13 04:00:00,39.79,90.0,2.47,0.19,0.0,0.0
2021-04-13 04:15:00,39.76,90.0,2.81,0.19,0.0,0.0
2021-04-13 04:30:00,39.63,89.0,2.92,0.19,0.0,0.0
2021-04-13 04:45:00,39.59,88.0,2.95,0.18,0.0,0.0
2021-04-13 05:00:00,39.6,88.0,2.93,0.18,0.0,0.0
2021-04-13 05:15:00,39.62,88.0,2.8,0.19,0.0,0.0
2021-04-13 05:30:00,39.79,87.0,2.97,0.21,0.0,0.0
2021-04-13 05:45:00,39.85,87.0,2.85,0.21,0.0,0.0
2021-04-13 06:00:00,39.91,87.0,2.87,0.21,0.0,0.0
2021-04-13 06:15:00,39.67,87.0,2.96,0.22,0.0,0.0
2021-04-13 06:30:00,39.99,86.0,2.89,0.22,0.0,0.0
2021-04-13 06:45:00,39.94,87.0,2.71,0.21,4.402696866559858,4.402696866559858
2021-04-13 07:00:00,40.4,87.0,2.72,0.2,34.850097227293624,34.850097227293624
2021-04-13 07:15:00,41.05,86.0,2.8,0.18,65.36066590140463,65.36066590140463
2021-04-13 07:30:00,42.14,85.0,2.67,0.15,93.6553859077733,93.6553859077733
2021-04-13 07:45:00,43.04,86.0,2.65,0.29,132.10364836746785,132.10364836746785
2021-04-13 08:00:00,44.09,84.0,2.72,0.26,164.09359812463896,164.09359812463896
2021-04-13 08:15:00,45.35,82.0,2.81,0.24,196.02984601826964,196.02984601826964
2021-04-13 08:30:00,46.67,79.0,3.17,0.22,230.87381679044535,230.87381679044535
2021-04-13 08:45:00,47.99,76.0,3.41,0.2,264.2065655953605,264.2065655953605
2021-04-13 09:00:00,49.06,75.0,3.75,0.22,299.09831048538604,299.09831048538604
2021-04-13 09:15:00,50.13,73.0,4.21,0.21,332.10476237561795,332.10476237561795
2021-04-13 09:30:00,51.25,71.0,4.64,0.2,363.44285674695055,363.44285674695055
2021-04-13 09:45:00,51.75,70.0,4.95,0.24,393.7278426355376,393.7278426355376
2021-04-13 10:00:00,52.74,69.0,5.33,0.22,415.86283822464156,415.86283822464156
2021-04-13 10:15:00,53.47,67.0,5.65,0.2,436.33382950229395,436.33382950229395
2021-04-13 10:30:00,55.12,65.0,4.98,0.18,454.9052696572562,454.9052696572562
2021-04-13 10:45:00,55.94,64.0,5.33,0.18,474.1881976456235,474.1881976456235
2021-04-13 11:00:00,56.71,63.0,5.67,0.17,473.06940081855146,473.06940081855146
2021-04-13 11:15:00,57.2,62.0,6.32,0.17,483.51733677766725,483.51733677766725
2021-04-13 11:30:00,58.05,61.0,7.01,0.16,489.2340616200166,489.2340616200166
2021-04-13 11:45:00,58.69,59.0,7.31,0.15,490.8716293361722,490.8716293361722
